Gene.ID	WBGene	name
21ur-11119	0	0
21ur-1112	0	0
21ur-11124	0	0
21ur-11125	0	0
21ur-11128	0	0
21ur-11129	0	0
21ur-1113	0	0
21ur-11130	0	0
21ur-11131	0	0
21ur-11133	0	0
21ur-11135	0	0
21ur-11137	0	0
21ur-11138	0	0
21ur-11139	0	0
21ur-1114	0	0
21ur-11144	0	0
21ur-11146	0	0
21ur-11148	0	0
21ur-11149	0	0
21ur-1115	0	0
21ur-11150	0	0
21ur-11151	0	0
21ur-11153	0	0
21ur-11154	0	0
21ur-1116	0	0
21ur-11161	0	0
21ur-11168	0	0
21ur-11169	0	0
21ur-1117	0	0
21ur-11174	0	0
21ur-11176	0	0
21ur-1118	0	0
21ur-11180	0	0
21ur-11181	0	0
21ur-11182	0	0
21ur-11183	0	0
21ur-11185	0	0
21ur-11187	0	0
21ur-1119	0	0
21ur-11193	0	0
21ur-11195	0	0
21ur-11197	0	0
21ur-11198	0	0
21ur-11199	0	0
21ur-112	0	0
21ur-1120	0	0
21ur-11201	0	0
21ur-11202	0	0
21ur-11203	0	0
21ur-11204	0	0
21ur-11205	0	0
21ur-11206	0	0
21ur-1121	0	0
21ur-11210	0	0
21ur-11211	0	0
21ur-11213	0	0
21ur-11218	0	0
21ur-11219	0	0
21ur-1122	0	0
21ur-11220	0	0
21ur-11224	0	0
21ur-11226	0	0
21ur-11227	0	0
21ur-11228	0	0
21ur-11229	0	0
21ur-11236	0	0
21ur-11239	0	0
21ur-1124	0	0
21ur-11240	0	0
21ur-11242	0	0
21ur-11245	0	0
21ur-11247	0	0
21ur-11249	0	0
21ur-11253	0	0
21ur-11254	0	0
21ur-11256	0	0
21ur-11258	0	0
21ur-1126	0	0
21ur-11260	0	0
21ur-11263	0	0
21ur-11265	0	0
21ur-1127	0	0
21ur-11270	0	0
21ur-11271	0	0
21ur-11272	0	0
21ur-11278	0	0
21ur-1128	0	0
21ur-11280	0	0
21ur-11281	0	0
21ur-11282	0	0
21ur-11283	0	0
21ur-11286	0	0
21ur-1129	0	0
21ur-11290	0	0
21ur-11291	0	0
21ur-11293	0	0
21ur-11295	0	0
21ur-11296	0	0
21ur-11297	0	0
21ur-11298	0	0
21ur-1130	0	0
21ur-11300	0	0
21ur-11301	0	0
21ur-11302	0	0
21ur-11304	0	0
21ur-11306	0	0
21ur-11308	0	0
21ur-11310	0	0
21ur-11314	0	0
21ur-11315	0	0
21ur-11317	0	0
21ur-11318	0	0
21ur-1132	0	0
21ur-11321	0	0
21ur-11322	0	0
21ur-11323	0	0
21ur-11324	0	0
21ur-11326	0	0
21ur-11329	0	0
21ur-1133	0	0
21ur-11331	0	0
21ur-11332	0	0
21ur-11335	0	0
21ur-11338	0	0
21ur-11339	0	0
21ur-1134	0	0
21ur-11340	0	0
21ur-11341	0	0
21ur-11343	0	0
21ur-11347	0	0
21ur-11348	0	0
21ur-1135	0	0
21ur-11350	0	0
21ur-11351	0	0
21ur-11353	0	0
21ur-11354	0	0
21ur-11357	0	0
21ur-11360	0	0
21ur-11361	0	0
21ur-11362	0	0
21ur-11364	0	0
21ur-11366	0	0
21ur-1137	0	0
21ur-11370	0	0
21ur-11374	0	0
21ur-11375	0	0
21ur-11377	0	0
21ur-11378	0	0
21ur-11379	0	0
21ur-1138	0	0
21ur-11380	0	0
21ur-11385	0	0
21ur-11386	0	0
21ur-11388	0	0
21ur-1139	0	0
21ur-11390	0	0
21ur-11391	0	0
21ur-11392	0	0
21ur-11393	0	0
21ur-11394	0	0
21ur-11395	0	0
21ur-11397	0	0
21ur-11399	0	0
21ur-1140	0	0
21ur-11401	0	0
21ur-11402	0	0
21ur-11403	0	0
21ur-11405	0	0
21ur-11406	0	0
21ur-11409	0	0
21ur-11410	0	0
21ur-11411	0	0
21ur-11412	0	0
21ur-11413	0	0
21ur-11414	0	0
21ur-11416	0	0
21ur-11417	0	0
21ur-11419	0	0
21ur-1142	0	0
21ur-11420	0	0
21ur-11423	0	0
21ur-11424	0	0
21ur-11426	0	0
21ur-11429	0	0
21ur-1143	0	0
21ur-11430	0	0
21ur-11432	0	0
21ur-11433	0	0
21ur-11435	0	0
21ur-11436	0	0
21ur-1144	0	0
21ur-11442	0	0
21ur-11443	0	0
21ur-11444	0	0
21ur-11446	0	0
21ur-11447	0	0
21ur-11448	0	0
21ur-11450	0	0
21ur-11451	0	0
21ur-11454	0	0
21ur-11455	0	0
21ur-1146	0	0
21ur-11463	0	0
21ur-11464	0	0
21ur-11465	0	0
21ur-11466	0	0
21ur-11468	0	0
21ur-11469	0	0
21ur-1147	0	0
21ur-11475	0	0
21ur-11476	0	0
21ur-11477	0	0
21ur-11478	0	0
21ur-11479	0	0
21ur-1148	0	0
21ur-11482	0	0
21ur-11483	0	0
21ur-11484	0	0
21ur-11485	0	0
21ur-1149	0	0
21ur-11491	0	0
21ur-11493	0	0
21ur-11494	0	0
21ur-11497	0	0
21ur-11498	0	0
21ur-115	0	0
21ur-1150	0	0
21ur-11500	0	0
21ur-11504	0	0
21ur-11505	0	0
21ur-11506	0	0
21ur-11507	0	0
21ur-11509	0	0
21ur-11512	0	0
21ur-11513	0	0
21ur-11515	0	0
21ur-11516	0	0
21ur-11519	0	0
21ur-1152	0	0
21ur-11520	0	0
21ur-11521	0	0
21ur-11523	0	0
21ur-11525	0	0
21ur-11528	0	0
21ur-11532	0	0
21ur-11533	0	0
21ur-11534	0	0
21ur-11535	0	0
21ur-11537	0	0
21ur-11539	0	0
21ur-1154	0	0
21ur-11542	0	0
21ur-11544	0	0
21ur-11546	0	0
21ur-1155	0	0
21ur-11551	0	0
21ur-11553	0	0
21ur-11555	0	0
21ur-11557	0	0
21ur-11558	0	0
21ur-1156	0	0
21ur-11560	0	0
21ur-11562	0	0
21ur-11565	0	0
21ur-11569	0	0
21ur-1157	0	0
21ur-1158	0	0
21ur-11586	0	0
21ur-11588	0	0
21ur-1159	0	0
21ur-11596	0	0
21ur-11599	0	0
21ur-116	0	0
21ur-11600	0	0
21ur-11601	0	0
21ur-11602	0	0
21ur-11604	0	0
21ur-11605	0	0
21ur-11606	0	0
21ur-11608	0	0
21ur-1161	0	0
21ur-11612	0	0
21ur-11613	0	0
21ur-11614	0	0
21ur-11615	0	0
21ur-11619	0	0
21ur-1162	0	0
21ur-11620	0	0
21ur-11621	0	0
21ur-11622	0	0
21ur-11623	0	0
21ur-11624	0	0
21ur-11625	0	0
21ur-1163	0	0
21ur-11630	0	0
21ur-11631	0	0
21ur-11632	0	0
21ur-11634	0	0
21ur-11637	0	0
21ur-11641	0	0
21ur-11643	0	0
21ur-11647	0	0
21ur-1165	0	0
21ur-11652	0	0
21ur-11653	0	0
21ur-11654	0	0
21ur-11656	0	0
21ur-11658	0	0
21ur-11659	0	0
21ur-1166	0	0
21ur-11661	0	0
21ur-11662	0	0
21ur-11664	0	0
21ur-11665	0	0
21ur-11667	0	0
21ur-1167	0	0
21ur-11673	0	0
21ur-11674	0	0
21ur-11675	0	0
21ur-11676	0	0
21ur-11677	0	0
21ur-11679	0	0
21ur-1168	0	0
21ur-11680	0	0
21ur-11681	0	0
21ur-11682	0	0
21ur-11685	0	0
21ur-11689	0	0
21ur-1169	0	0
21ur-11691	0	0
21ur-11698	0	0
21ur-117	0	0
21ur-1170	0	0
21ur-11703	0	0
21ur-11706	0	0
21ur-11707	0	0
21ur-1171	0	0
21ur-11713	0	0
21ur-11714	0	0
21ur-11715	0	0
21ur-11716	0	0
21ur-11718	0	0
21ur-11719	0	0
21ur-1172	0	0
21ur-11721	0	0
21ur-11725	0	0
21ur-11726	0	0
21ur-11727	0	0
21ur-1173	0	0
21ur-11732	0	0
21ur-11733	0	0
21ur-11734	0	0
21ur-11736	0	0
21ur-11737	0	0
21ur-11738	0	0
21ur-1174	0	0
21ur-11740	0	0
21ur-11741	0	0
21ur-11743	0	0
21ur-11746	0	0
21ur-11747	0	0
21ur-11748	0	0
21ur-11749	0	0
21ur-1175	0	0
21ur-11750	0	0
21ur-11751	0	0
21ur-11755	0	0
21ur-11757	0	0
21ur-11758	0	0
21ur-11759	0	0
21ur-1176	0	0
21ur-11760	0	0
21ur-11762	0	0
21ur-11763	0	0
21ur-11764	0	0
21ur-11766	0	0
21ur-11767	0	0
21ur-11768	0	0
21ur-11769	0	0
21ur-1177	0	0
21ur-11770	0	0
21ur-11771	0	0
21ur-11775	0	0
21ur-11776	0	0
21ur-11778	0	0
21ur-1178	0	0
21ur-11780	0	0
21ur-11782	0	0
21ur-11785	0	0
21ur-11790	0	0
21ur-11791	0	0
21ur-11792	0	0
21ur-11793	0	0
21ur-11795	0	0
21ur-11797	0	0
21ur-118	0	0
21ur-1180	0	0
21ur-11800	0	0
21ur-11801	0	0
21ur-11802	0	0
21ur-11804	0	0
21ur-11805	0	0
21ur-11809	0	0
21ur-1181	0	0
21ur-11812	0	0
21ur-11813	0	0
21ur-11814	0	0
21ur-11815	0	0
21ur-11817	0	0
21ur-11820	0	0
21ur-11822	0	0
21ur-11824	0	0
21ur-11826	0	0
21ur-11827	0	0
21ur-11833	0	0
21ur-11836	0	0
21ur-11841	0	0
21ur-11844	0	0
21ur-11846	0	0
21ur-11847	0	0
21ur-11848	0	0
21ur-11850	0	0
21ur-11854	0	0
21ur-11855	0	0
21ur-11856	0	0
21ur-1186	0	0
21ur-11861	0	0
21ur-11864	0	0
21ur-11865	0	0
21ur-11866	0	0
21ur-11868	0	0
21ur-1187	0	0
21ur-11870	0	0
21ur-11871	0	0
21ur-11873	0	0
21ur-11874	0	0
21ur-1188	0	0
21ur-11880	0	0
21ur-11881	0	0
21ur-11885	0	0
21ur-11886	0	0
21ur-11889	0	0
21ur-1189	0	0
21ur-11893	0	0
21ur-11894	0	0
21ur-11898	0	0
21ur-11899	0	0
21ur-119	0	0
21ur-1190	0	0
21ur-11901	0	0
21ur-11903	0	0
21ur-11905	0	0
21ur-11907	0	0
21ur-11909	0	0
21ur-1191	0	0
21ur-11910	0	0
21ur-11912	0	0
21ur-11913	0	0
21ur-11914	0	0
21ur-11915	0	0
21ur-1192	0	0
21ur-11921	0	0
21ur-11923	0	0
21ur-11926	0	0
21ur-11928	0	0
21ur-11929	0	0
21ur-1193	0	0
21ur-11930	0	0
21ur-11936	0	0
21ur-11937	0	0
21ur-1194	0	0
21ur-11945	0	0
21ur-11946	0	0
21ur-1195	0	0
21ur-11950	0	0
21ur-11953	0	0
21ur-11956	0	0
21ur-1196	0	0
21ur-11961	0	0
21ur-11964	0	0
21ur-11966	0	0
21ur-11967	0	0
21ur-11969	0	0
21ur-1197	0	0
21ur-11970	0	0
21ur-11972	0	0
21ur-11973	0	0
21ur-11974	0	0
21ur-11976	0	0
21ur-11979	0	0
21ur-1198	0	0
21ur-11980	0	0
21ur-11981	0	0
21ur-11985	0	0
21ur-11986	0	0
21ur-11987	0	0
21ur-11988	0	0
21ur-11989	0	0
21ur-1199	0	0
21ur-11990	0	0
21ur-11992	0	0
21ur-11993	0	0
21ur-11995	0	0
21ur-11998	0	0
21ur-11999	0	0
21ur-12	0	0
21ur-120	0	0
21ur-1200	0	0
21ur-12000	0	0
21ur-12002	0	0
21ur-12007	0	0
21ur-12009	0	0
21ur-1201	0	0
21ur-12012	0	0
21ur-12014	0	0
21ur-12015	0	0
21ur-12016	0	0
21ur-12019	0	0
21ur-1202	0	0
21ur-12022	0	0
21ur-12023	0	0
21ur-12024	0	0
21ur-12025	0	0
21ur-12026	0	0
21ur-12029	0	0
21ur-1203	0	0
21ur-12030	0	0
21ur-12033	0	0
21ur-12035	0	0
21ur-12036	0	0
21ur-12037	0	0
21ur-12038	0	0
21ur-12039	0	0
21ur-1204	0	0
21ur-12041	0	0
21ur-12043	0	0
21ur-12047	0	0
21ur-12048	0	0
21ur-1205	0	0
21ur-12050	0	0
21ur-12052	0	0
21ur-12053	0	0
