Gene.ID	name	Row.names
21ur.type2-5305	21ur.type2-5305	21ur.type2-5305
21ur.type2-5306	21ur.type2-5306	21ur.type2-5306
21ur.type2-5312	21ur.type2-5312	21ur.type2-5312
21ur.type2-5313	21ur.type2-5313	21ur.type2-5313
21ur.type2-5314	21ur.type2-5314	21ur.type2-5314
21ur.type2-532	21ur.type2-532	21ur.type2-532
21ur.type2-5321	21ur.type2-5321	21ur.type2-5321
21ur.type2-5330	21ur.type2-5330	21ur.type2-5330
21ur.type2-5334	21ur.type2-5334	21ur.type2-5334
21ur.type2-5348	21ur.type2-5348	21ur.type2-5348
21ur.type2-5364	21ur.type2-5364	21ur.type2-5364
21ur.type2-5373	21ur.type2-5373	21ur.type2-5373
21ur.type2-5377	21ur.type2-5377	21ur.type2-5377
21ur.type2-538	21ur.type2-538	21ur.type2-538
21ur.type2-5380	21ur.type2-5380	21ur.type2-5380
21ur.type2-5381	21ur.type2-5381	21ur.type2-5381
21ur.type2-5383	21ur.type2-5383	21ur.type2-5383
21ur.type2-5384	21ur.type2-5384	21ur.type2-5384
21ur.type2-5385	21ur.type2-5385	21ur.type2-5385
21ur.type2-5386	21ur.type2-5386	21ur.type2-5386
21ur.type2-5392	21ur.type2-5392	21ur.type2-5392
21ur.type2-5395	21ur.type2-5395	21ur.type2-5395
21ur.type2-5399	21ur.type2-5399	21ur.type2-5399
21ur.type2-5407	21ur.type2-5407	21ur.type2-5407
21ur.type2-5408	21ur.type2-5408	21ur.type2-5408
21ur.type2-541	21ur.type2-541	21ur.type2-541
21ur.type2-5411	21ur.type2-5411	21ur.type2-5411
21ur.type2-5415	21ur.type2-5415	21ur.type2-5415
21ur.type2-5417	21ur.type2-5417	21ur.type2-5417
21ur.type2-5419	21ur.type2-5419	21ur.type2-5419
21ur.type2-5423	21ur.type2-5423	21ur.type2-5423
21ur.type2-5424	21ur.type2-5424	21ur.type2-5424
21ur.type2-5434	21ur.type2-5434	21ur.type2-5434
21ur.type2-5439	21ur.type2-5439	21ur.type2-5439
21ur.type2-5442	21ur.type2-5442	21ur.type2-5442
21ur.type2-545	21ur.type2-545	21ur.type2-545
21ur.type2-5450	21ur.type2-5450	21ur.type2-5450
21ur.type2-5453	21ur.type2-5453	21ur.type2-5453
21ur.type2-5456	21ur.type2-5456	21ur.type2-5456
21ur.type2-5458	21ur.type2-5458	21ur.type2-5458
21ur.type2-546	21ur.type2-546	21ur.type2-546
21ur.type2-5464	21ur.type2-5464	21ur.type2-5464
21ur.type2-5470	21ur.type2-5470	21ur.type2-5470
21ur.type2-5473	21ur.type2-5473	21ur.type2-5473
21ur.type2-5482	21ur.type2-5482	21ur.type2-5482
21ur.type2-5487	21ur.type2-5487	21ur.type2-5487
21ur.type2-55	21ur.type2-55	21ur.type2-55
21ur.type2-550	21ur.type2-550	21ur.type2-550
21ur.type2-5503	21ur.type2-5503	21ur.type2-5503
21ur.type2-5513	21ur.type2-5513	21ur.type2-5513
21ur.type2-552	21ur.type2-552	21ur.type2-552
21ur.type2-5524	21ur.type2-5524	21ur.type2-5524
21ur.type2-5531	21ur.type2-5531	21ur.type2-5531
21ur.type2-5532	21ur.type2-5532	21ur.type2-5532
21ur.type2-5535	21ur.type2-5535	21ur.type2-5535
21ur.type2-5536	21ur.type2-5536	21ur.type2-5536
21ur.type2-5542	21ur.type2-5542	21ur.type2-5542
21ur.type2-555	21ur.type2-555	21ur.type2-555
21ur.type2-5559	21ur.type2-5559	21ur.type2-5559
21ur.type2-556	21ur.type2-556	21ur.type2-556
21ur.type2-5568	21ur.type2-5568	21ur.type2-5568
21ur.type2-5580	21ur.type2-5580	21ur.type2-5580
21ur.type2-5588	21ur.type2-5588	21ur.type2-5588
21ur.type2-5599	21ur.type2-5599	21ur.type2-5599
21ur.type2-5605	21ur.type2-5605	21ur.type2-5605
21ur.type2-561	21ur.type2-561	21ur.type2-561
21ur.type2-5611	21ur.type2-5611	21ur.type2-5611
21ur.type2-5613	21ur.type2-5613	21ur.type2-5613
21ur.type2-562	21ur.type2-562	21ur.type2-562
21ur.type2-5630	21ur.type2-5630	21ur.type2-5630
21ur.type2-5632	21ur.type2-5632	21ur.type2-5632
21ur.type2-5635	21ur.type2-5635	21ur.type2-5635
21ur.type2-5636	21ur.type2-5636	21ur.type2-5636
21ur.type2-5640	21ur.type2-5640	21ur.type2-5640
21ur.type2-5641	21ur.type2-5641	21ur.type2-5641
21ur.type2-5647	21ur.type2-5647	21ur.type2-5647
21ur.type2-5648	21ur.type2-5648	21ur.type2-5648
21ur.type2-5657	21ur.type2-5657	21ur.type2-5657
21ur.type2-566	21ur.type2-566	21ur.type2-566
21ur.type2-567	21ur.type2-567	21ur.type2-567
21ur.type2-5674	21ur.type2-5674	21ur.type2-5674
21ur.type2-5678	21ur.type2-5678	21ur.type2-5678
21ur.type2-570	21ur.type2-570	21ur.type2-570
21ur.type2-5701	21ur.type2-5701	21ur.type2-5701
21ur.type2-5710	21ur.type2-5710	21ur.type2-5710
21ur.type2-5715	21ur.type2-5715	21ur.type2-5715
21ur.type2-5716	21ur.type2-5716	21ur.type2-5716
21ur.type2-5718	21ur.type2-5718	21ur.type2-5718
21ur.type2-573	21ur.type2-573	21ur.type2-573
21ur.type2-5730	21ur.type2-5730	21ur.type2-5730
21ur.type2-5738	21ur.type2-5738	21ur.type2-5738
21ur.type2-5749	21ur.type2-5749	21ur.type2-5749
21ur.type2-5764	21ur.type2-5764	21ur.type2-5764
21ur.type2-5772	21ur.type2-5772	21ur.type2-5772
21ur.type2-5776	21ur.type2-5776	21ur.type2-5776
21ur.type2-578	21ur.type2-578	21ur.type2-578
21ur.type2-5783	21ur.type2-5783	21ur.type2-5783
21ur.type2-5784	21ur.type2-5784	21ur.type2-5784
21ur.type2-5787	21ur.type2-5787	21ur.type2-5787
21ur.type2-5797	21ur.type2-5797	21ur.type2-5797
21ur.type2-5798	21ur.type2-5798	21ur.type2-5798
21ur.type2-58	21ur.type2-58	21ur.type2-58
21ur.type2-5803	21ur.type2-5803	21ur.type2-5803
21ur.type2-5809	21ur.type2-5809	21ur.type2-5809
21ur.type2-581	21ur.type2-581	21ur.type2-581
21ur.type2-5816	21ur.type2-5816	21ur.type2-5816
21ur.type2-582	21ur.type2-582	21ur.type2-582
21ur.type2-5824	21ur.type2-5824	21ur.type2-5824
21ur.type2-5830	21ur.type2-5830	21ur.type2-5830
21ur.type2-5839	21ur.type2-5839	21ur.type2-5839
21ur.type2-584	21ur.type2-584	21ur.type2-584
21ur.type2-585	21ur.type2-585	21ur.type2-585
21ur.type2-5855	21ur.type2-5855	21ur.type2-5855
21ur.type2-5864	21ur.type2-5864	21ur.type2-5864
21ur.type2-5906	21ur.type2-5906	21ur.type2-5906
21ur.type2-5921	21ur.type2-5921	21ur.type2-5921
21ur.type2-5927	21ur.type2-5927	21ur.type2-5927
21ur.type2-5929	21ur.type2-5929	21ur.type2-5929
21ur.type2-5939	21ur.type2-5939	21ur.type2-5939
21ur.type2-5940	21ur.type2-5940	21ur.type2-5940
21ur.type2-5944	21ur.type2-5944	21ur.type2-5944
21ur.type2-5946	21ur.type2-5946	21ur.type2-5946
21ur.type2-5951	21ur.type2-5951	21ur.type2-5951
21ur.type2-5953	21ur.type2-5953	21ur.type2-5953
21ur.type2-5955	21ur.type2-5955	21ur.type2-5955
21ur.type2-5961	21ur.type2-5961	21ur.type2-5961
21ur.type2-5962	21ur.type2-5962	21ur.type2-5962
21ur.type2-5963	21ur.type2-5963	21ur.type2-5963
21ur.type2-597	21ur.type2-597	21ur.type2-597
21ur.type2-5973	21ur.type2-5973	21ur.type2-5973
21ur.type2-5974	21ur.type2-5974	21ur.type2-5974
21ur.type2-5975	21ur.type2-5975	21ur.type2-5975
21ur.type2-599	21ur.type2-599	21ur.type2-599
21ur.type2-5993	21ur.type2-5993	21ur.type2-5993
21ur.type2-6	21ur.type2-6	21ur.type2-6
21ur.type2-600	21ur.type2-600	21ur.type2-600
21ur.type2-6004	21ur.type2-6004	21ur.type2-6004
21ur.type2-6005	21ur.type2-6005	21ur.type2-6005
21ur.type2-601	21ur.type2-601	21ur.type2-601
21ur.type2-6011	21ur.type2-6011	21ur.type2-6011
21ur.type2-6017	21ur.type2-6017	21ur.type2-6017
21ur.type2-6019	21ur.type2-6019	21ur.type2-6019
21ur.type2-6021	21ur.type2-6021	21ur.type2-6021
21ur.type2-6028	21ur.type2-6028	21ur.type2-6028
21ur.type2-6032	21ur.type2-6032	21ur.type2-6032
21ur.type2-6036	21ur.type2-6036	21ur.type2-6036
21ur.type2-6039	21ur.type2-6039	21ur.type2-6039
21ur.type2-604	21ur.type2-604	21ur.type2-604
21ur.type2-6040	21ur.type2-6040	21ur.type2-6040
21ur.type2-6042	21ur.type2-6042	21ur.type2-6042
21ur.type2-6043	21ur.type2-6043	21ur.type2-6043
21ur.type2-6044	21ur.type2-6044	21ur.type2-6044
21ur.type2-6050	21ur.type2-6050	21ur.type2-6050
21ur.type2-6055	21ur.type2-6055	21ur.type2-6055
21ur.type2-6058	21ur.type2-6058	21ur.type2-6058
21ur.type2-6061	21ur.type2-6061	21ur.type2-6061
21ur.type2-6062	21ur.type2-6062	21ur.type2-6062
21ur.type2-6067	21ur.type2-6067	21ur.type2-6067
21ur.type2-6068	21ur.type2-6068	21ur.type2-6068
21ur.type2-607	21ur.type2-607	21ur.type2-607
21ur.type2-6077	21ur.type2-6077	21ur.type2-6077
21ur.type2-6079	21ur.type2-6079	21ur.type2-6079
21ur.type2-6095	21ur.type2-6095	21ur.type2-6095
21ur.type2-610	21ur.type2-610	21ur.type2-610
21ur.type2-6100	21ur.type2-6100	21ur.type2-6100
21ur.type2-6103	21ur.type2-6103	21ur.type2-6103
21ur.type2-6107	21ur.type2-6107	21ur.type2-6107
21ur.type2-6108	21ur.type2-6108	21ur.type2-6108
21ur.type2-611	21ur.type2-611	21ur.type2-611
21ur.type2-6110	21ur.type2-6110	21ur.type2-6110
21ur.type2-6114	21ur.type2-6114	21ur.type2-6114
21ur.type2-612	21ur.type2-612	21ur.type2-612
21ur.type2-6123	21ur.type2-6123	21ur.type2-6123
21ur.type2-6130	21ur.type2-6130	21ur.type2-6130
21ur.type2-6133	21ur.type2-6133	21ur.type2-6133
21ur.type2-6134	21ur.type2-6134	21ur.type2-6134
21ur.type2-6137	21ur.type2-6137	21ur.type2-6137
21ur.type2-614	21ur.type2-614	21ur.type2-614
21ur.type2-6140	21ur.type2-6140	21ur.type2-6140
21ur.type2-6171	21ur.type2-6171	21ur.type2-6171
21ur.type2-6188	21ur.type2-6188	21ur.type2-6188
21ur.type2-6194	21ur.type2-6194	21ur.type2-6194
21ur.type2-6207	21ur.type2-6207	21ur.type2-6207
21ur.type2-6217	21ur.type2-6217	21ur.type2-6217
21ur.type2-6219	21ur.type2-6219	21ur.type2-6219
21ur.type2-622	21ur.type2-622	21ur.type2-622
21ur.type2-623	21ur.type2-623	21ur.type2-623
21ur.type2-6230	21ur.type2-6230	21ur.type2-6230
21ur.type2-6233	21ur.type2-6233	21ur.type2-6233
21ur.type2-6234	21ur.type2-6234	21ur.type2-6234
21ur.type2-6236	21ur.type2-6236	21ur.type2-6236
21ur.type2-6238	21ur.type2-6238	21ur.type2-6238
21ur.type2-6248	21ur.type2-6248	21ur.type2-6248
21ur.type2-6249	21ur.type2-6249	21ur.type2-6249
21ur.type2-6250	21ur.type2-6250	21ur.type2-6250
21ur.type2-6253	21ur.type2-6253	21ur.type2-6253
21ur.type2-6263	21ur.type2-6263	21ur.type2-6263
21ur.type2-6266	21ur.type2-6266	21ur.type2-6266
21ur.type2-6273	21ur.type2-6273	21ur.type2-6273
21ur.type2-6289	21ur.type2-6289	21ur.type2-6289
21ur.type2-63	21ur.type2-63	21ur.type2-63
21ur.type2-6306	21ur.type2-6306	21ur.type2-6306
21ur.type2-632	21ur.type2-632	21ur.type2-632
21ur.type2-6339	21ur.type2-6339	21ur.type2-6339
21ur.type2-6340	21ur.type2-6340	21ur.type2-6340
21ur.type2-6341	21ur.type2-6341	21ur.type2-6341
21ur.type2-6344	21ur.type2-6344	21ur.type2-6344
21ur.type2-6365	21ur.type2-6365	21ur.type2-6365
21ur.type2-6376	21ur.type2-6376	21ur.type2-6376
21ur.type2-638	21ur.type2-638	21ur.type2-638
21ur.type2-6382	21ur.type2-6382	21ur.type2-6382
21ur.type2-6390	21ur.type2-6390	21ur.type2-6390
21ur.type2-6393	21ur.type2-6393	21ur.type2-6393
21ur.type2-6394	21ur.type2-6394	21ur.type2-6394
21ur.type2-6395	21ur.type2-6395	21ur.type2-6395
21ur.type2-64	21ur.type2-64	21ur.type2-64
21ur.type2-6401	21ur.type2-6401	21ur.type2-6401
21ur.type2-6405	21ur.type2-6405	21ur.type2-6405
21ur.type2-641	21ur.type2-641	21ur.type2-641
21ur.type2-6414	21ur.type2-6414	21ur.type2-6414
21ur.type2-6417	21ur.type2-6417	21ur.type2-6417
21ur.type2-6424	21ur.type2-6424	21ur.type2-6424
21ur.type2-6426	21ur.type2-6426	21ur.type2-6426
21ur.type2-6427	21ur.type2-6427	21ur.type2-6427
21ur.type2-6441	21ur.type2-6441	21ur.type2-6441
21ur.type2-6462	21ur.type2-6462	21ur.type2-6462
21ur.type2-6465	21ur.type2-6465	21ur.type2-6465
21ur.type2-6467	21ur.type2-6467	21ur.type2-6467
21ur.type2-6474	21ur.type2-6474	21ur.type2-6474
21ur.type2-648	21ur.type2-648	21ur.type2-648
21ur.type2-6483	21ur.type2-6483	21ur.type2-6483
21ur.type2-649	21ur.type2-649	21ur.type2-649
21ur.type2-6490	21ur.type2-6490	21ur.type2-6490
21ur.type2-6497	21ur.type2-6497	21ur.type2-6497
21ur.type2-65	21ur.type2-65	21ur.type2-65
21ur.type2-650	21ur.type2-650	21ur.type2-650
21ur.type2-6504	21ur.type2-6504	21ur.type2-6504
21ur.type2-6506	21ur.type2-6506	21ur.type2-6506
21ur.type2-6510	21ur.type2-6510	21ur.type2-6510
21ur.type2-6513	21ur.type2-6513	21ur.type2-6513
21ur.type2-6515	21ur.type2-6515	21ur.type2-6515
21ur.type2-6518	21ur.type2-6518	21ur.type2-6518
21ur.type2-6519	21ur.type2-6519	21ur.type2-6519
21ur.type2-6523	21ur.type2-6523	21ur.type2-6523
21ur.type2-6532	21ur.type2-6532	21ur.type2-6532
21ur.type2-6537	21ur.type2-6537	21ur.type2-6537
21ur.type2-6540	21ur.type2-6540	21ur.type2-6540
21ur.type2-6557	21ur.type2-6557	21ur.type2-6557
21ur.type2-6561	21ur.type2-6561	21ur.type2-6561
21ur.type2-6563	21ur.type2-6563	21ur.type2-6563
21ur.type2-6564	21ur.type2-6564	21ur.type2-6564
21ur.type2-6572	21ur.type2-6572	21ur.type2-6572
21ur.type2-6588	21ur.type2-6588	21ur.type2-6588
21ur.type2-659	21ur.type2-659	21ur.type2-659
21ur.type2-6596	21ur.type2-6596	21ur.type2-6596
21ur.type2-6598	21ur.type2-6598	21ur.type2-6598
21ur.type2-6606	21ur.type2-6606	21ur.type2-6606
21ur.type2-6615	21ur.type2-6615	21ur.type2-6615
21ur.type2-6616	21ur.type2-6616	21ur.type2-6616
21ur.type2-6618	21ur.type2-6618	21ur.type2-6618
21ur.type2-6620	21ur.type2-6620	21ur.type2-6620
21ur.type2-6621	21ur.type2-6621	21ur.type2-6621
21ur.type2-6623	21ur.type2-6623	21ur.type2-6623
21ur.type2-6628	21ur.type2-6628	21ur.type2-6628
21ur.type2-6630	21ur.type2-6630	21ur.type2-6630
21ur.type2-6643	21ur.type2-6643	21ur.type2-6643
21ur.type2-6646	21ur.type2-6646	21ur.type2-6646
21ur.type2-665	21ur.type2-665	21ur.type2-665
21ur.type2-6655	21ur.type2-6655	21ur.type2-6655
21ur.type2-6668	21ur.type2-6668	21ur.type2-6668
21ur.type2-667	21ur.type2-667	21ur.type2-667
21ur.type2-6672	21ur.type2-6672	21ur.type2-6672
21ur.type2-6681	21ur.type2-6681	21ur.type2-6681
21ur.type2-6683	21ur.type2-6683	21ur.type2-6683
21ur.type2-6684	21ur.type2-6684	21ur.type2-6684
21ur.type2-6688	21ur.type2-6688	21ur.type2-6688
21ur.type2-6691	21ur.type2-6691	21ur.type2-6691
21ur.type2-67	21ur.type2-67	21ur.type2-67
21ur.type2-6704	21ur.type2-6704	21ur.type2-6704
21ur.type2-673	21ur.type2-673	21ur.type2-673
21ur.type2-6735	21ur.type2-6735	21ur.type2-6735
21ur.type2-6745	21ur.type2-6745	21ur.type2-6745
21ur.type2-675	21ur.type2-675	21ur.type2-675
21ur.type2-6752	21ur.type2-6752	21ur.type2-6752
21ur.type2-6768	21ur.type2-6768	21ur.type2-6768
21ur.type2-6793	21ur.type2-6793	21ur.type2-6793
21ur.type2-6795	21ur.type2-6795	21ur.type2-6795
21ur.type2-680	21ur.type2-680	21ur.type2-680
21ur.type2-6800	21ur.type2-6800	21ur.type2-6800
21ur.type2-681	21ur.type2-681	21ur.type2-681
21ur.type2-682	21ur.type2-682	21ur.type2-682
21ur.type2-6824	21ur.type2-6824	21ur.type2-6824
21ur.type2-6826	21ur.type2-6826	21ur.type2-6826
21ur.type2-6832	21ur.type2-6832	21ur.type2-6832
21ur.type2-6835	21ur.type2-6835	21ur.type2-6835
21ur.type2-6850	21ur.type2-6850	21ur.type2-6850
21ur.type2-6882	21ur.type2-6882	21ur.type2-6882
21ur.type2-6883	21ur.type2-6883	21ur.type2-6883
21ur.type2-6887	21ur.type2-6887	21ur.type2-6887
21ur.type2-689	21ur.type2-689	21ur.type2-689
21ur.type2-6893	21ur.type2-6893	21ur.type2-6893
21ur.type2-69	21ur.type2-69	21ur.type2-69
21ur.type2-6901	21ur.type2-6901	21ur.type2-6901
21ur.type2-6905	21ur.type2-6905	21ur.type2-6905
21ur.type2-691	21ur.type2-691	21ur.type2-691
21ur.type2-6929	21ur.type2-6929	21ur.type2-6929
21ur.type2-6930	21ur.type2-6930	21ur.type2-6930
21ur.type2-6933	21ur.type2-6933	21ur.type2-6933
21ur.type2-6934	21ur.type2-6934	21ur.type2-6934
21ur.type2-6942	21ur.type2-6942	21ur.type2-6942
21ur.type2-6947	21ur.type2-6947	21ur.type2-6947
21ur.type2-696	21ur.type2-696	21ur.type2-696
21ur.type2-6962	21ur.type2-6962	21ur.type2-6962
21ur.type2-697	21ur.type2-697	21ur.type2-697
21ur.type2-6974	21ur.type2-6974	21ur.type2-6974
21ur.type2-6978	21ur.type2-6978	21ur.type2-6978
21ur.type2-6984	21ur.type2-6984	21ur.type2-6984
21ur.type2-6987	21ur.type2-6987	21ur.type2-6987
21ur.type2-699	21ur.type2-699	21ur.type2-699
21ur.type2-6996	21ur.type2-6996	21ur.type2-6996
21ur.type2-6997	21ur.type2-6997	21ur.type2-6997
21ur.type2-7	21ur.type2-7	21ur.type2-7
21ur.type2-70	21ur.type2-70	21ur.type2-70
21ur.type2-700	21ur.type2-700	21ur.type2-700
21ur.type2-7004	21ur.type2-7004	21ur.type2-7004
21ur.type2-7008	21ur.type2-7008	21ur.type2-7008
21ur.type2-7015	21ur.type2-7015	21ur.type2-7015
21ur.type2-7027	21ur.type2-7027	21ur.type2-7027
21ur.type2-7047	21ur.type2-7047	21ur.type2-7047
21ur.type2-7050	21ur.type2-7050	21ur.type2-7050
21ur.type2-7068	21ur.type2-7068	21ur.type2-7068
21ur.type2-7077	21ur.type2-7077	21ur.type2-7077
21ur.type2-7078	21ur.type2-7078	21ur.type2-7078
21ur.type2-708	21ur.type2-708	21ur.type2-708
21ur.type2-7087	21ur.type2-7087	21ur.type2-7087
21ur.type2-710	21ur.type2-710	21ur.type2-710
21ur.type2-7102	21ur.type2-7102	21ur.type2-7102
21ur.type2-7108	21ur.type2-7108	21ur.type2-7108
21ur.type2-7114	21ur.type2-7114	21ur.type2-7114
21ur.type2-7119	21ur.type2-7119	21ur.type2-7119
21ur.type2-712	21ur.type2-712	21ur.type2-712
21ur.type2-7138	21ur.type2-7138	21ur.type2-7138
21ur.type2-7158	21ur.type2-7158	21ur.type2-7158
21ur.type2-7162	21ur.type2-7162	21ur.type2-7162
21ur.type2-7186	21ur.type2-7186	21ur.type2-7186
21ur.type2-7191	21ur.type2-7191	21ur.type2-7191
21ur.type2-7198	21ur.type2-7198	21ur.type2-7198
21ur.type2-7199	21ur.type2-7199	21ur.type2-7199
21ur.type2-72	21ur.type2-72	21ur.type2-72
21ur.type2-7202	21ur.type2-7202	21ur.type2-7202
21ur.type2-7206	21ur.type2-7206	21ur.type2-7206
21ur.type2-7207	21ur.type2-7207	21ur.type2-7207
21ur.type2-7208	21ur.type2-7208	21ur.type2-7208
21ur.type2-7218	21ur.type2-7218	21ur.type2-7218
21ur.type2-722	21ur.type2-722	21ur.type2-722
21ur.type2-7229	21ur.type2-7229	21ur.type2-7229
21ur.type2-7232	21ur.type2-7232	21ur.type2-7232
21ur.type2-7235	21ur.type2-7235	21ur.type2-7235
21ur.type2-7236	21ur.type2-7236	21ur.type2-7236
21ur.type2-7241	21ur.type2-7241	21ur.type2-7241
21ur.type2-7257	21ur.type2-7257	21ur.type2-7257
21ur.type2-726	21ur.type2-726	21ur.type2-726
21ur.type2-7261	21ur.type2-7261	21ur.type2-7261
21ur.type2-727	21ur.type2-727	21ur.type2-727
21ur.type2-7281	21ur.type2-7281	21ur.type2-7281
21ur.type2-7284	21ur.type2-7284	21ur.type2-7284
21ur.type2-729	21ur.type2-729	21ur.type2-729
21ur.type2-7291	21ur.type2-7291	21ur.type2-7291
21ur.type2-7292	21ur.type2-7292	21ur.type2-7292
21ur.type2-7295	21ur.type2-7295	21ur.type2-7295
21ur.type2-7298	21ur.type2-7298	21ur.type2-7298
21ur.type2-7301	21ur.type2-7301	21ur.type2-7301
21ur.type2-7307	21ur.type2-7307	21ur.type2-7307
21ur.type2-7313	21ur.type2-7313	21ur.type2-7313
21ur.type2-7338	21ur.type2-7338	21ur.type2-7338
21ur.type2-7345	21ur.type2-7345	21ur.type2-7345
21ur.type2-736	21ur.type2-736	21ur.type2-736
21ur.type2-7363	21ur.type2-7363	21ur.type2-7363
21ur.type2-7366	21ur.type2-7366	21ur.type2-7366
21ur.type2-7369	21ur.type2-7369	21ur.type2-7369
21ur.type2-7378	21ur.type2-7378	21ur.type2-7378
21ur.type2-738	21ur.type2-738	21ur.type2-738
21ur.type2-7383	21ur.type2-7383	21ur.type2-7383
21ur.type2-7385	21ur.type2-7385	21ur.type2-7385
21ur.type2-7392	21ur.type2-7392	21ur.type2-7392
21ur.type2-7394	21ur.type2-7394	21ur.type2-7394
21ur.type2-7395	21ur.type2-7395	21ur.type2-7395
21ur.type2-7397	21ur.type2-7397	21ur.type2-7397
21ur.type2-74	21ur.type2-74	21ur.type2-74
21ur.type2-7400	21ur.type2-7400	21ur.type2-7400
21ur.type2-7401	21ur.type2-7401	21ur.type2-7401
21ur.type2-7407	21ur.type2-7407	21ur.type2-7407
21ur.type2-7408	21ur.type2-7408	21ur.type2-7408
21ur.type2-7411	21ur.type2-7411	21ur.type2-7411
21ur.type2-7412	21ur.type2-7412	21ur.type2-7412
21ur.type2-7413	21ur.type2-7413	21ur.type2-7413
21ur.type2-7418	21ur.type2-7418	21ur.type2-7418
21ur.type2-742	21ur.type2-742	21ur.type2-742
21ur.type2-7422	21ur.type2-7422	21ur.type2-7422
21ur.type2-7428	21ur.type2-7428	21ur.type2-7428
21ur.type2-744	21ur.type2-744	21ur.type2-744
21ur.type2-7440	21ur.type2-7440	21ur.type2-7440
21ur.type2-7442	21ur.type2-7442	21ur.type2-7442
21ur.type2-7458	21ur.type2-7458	21ur.type2-7458
21ur.type2-7459	21ur.type2-7459	21ur.type2-7459
21ur.type2-7462	21ur.type2-7462	21ur.type2-7462
21ur.type2-7470	21ur.type2-7470	21ur.type2-7470
21ur.type2-749	21ur.type2-749	21ur.type2-749
21ur.type2-7490	21ur.type2-7490	21ur.type2-7490
21ur.type2-7499	21ur.type2-7499	21ur.type2-7499
21ur.type2-7506	21ur.type2-7506	21ur.type2-7506
21ur.type2-7519	21ur.type2-7519	21ur.type2-7519
21ur.type2-7524	21ur.type2-7524	21ur.type2-7524
21ur.type2-7535	21ur.type2-7535	21ur.type2-7535
21ur.type2-7537	21ur.type2-7537	21ur.type2-7537
21ur.type2-7540	21ur.type2-7540	21ur.type2-7540
21ur.type2-7559	21ur.type2-7559	21ur.type2-7559
21ur.type2-756	21ur.type2-756	21ur.type2-756
21ur.type2-7568	21ur.type2-7568	21ur.type2-7568
21ur.type2-7569	21ur.type2-7569	21ur.type2-7569
21ur.type2-7576	21ur.type2-7576	21ur.type2-7576
21ur.type2-758	21ur.type2-758	21ur.type2-758
21ur.type2-7580	21ur.type2-7580	21ur.type2-7580
21ur.type2-7588	21ur.type2-7588	21ur.type2-7588
21ur.type2-7589	21ur.type2-7589	21ur.type2-7589
21ur.type2-759	21ur.type2-759	21ur.type2-759
21ur.type2-7598	21ur.type2-7598	21ur.type2-7598
21ur.type2-760	21ur.type2-760	21ur.type2-760
21ur.type2-7600	21ur.type2-7600	21ur.type2-7600
21ur.type2-7606	21ur.type2-7606	21ur.type2-7606
21ur.type2-7609	21ur.type2-7609	21ur.type2-7609
21ur.type2-761	21ur.type2-761	21ur.type2-761
21ur.type2-7619	21ur.type2-7619	21ur.type2-7619
21ur.type2-7623	21ur.type2-7623	21ur.type2-7623
21ur.type2-7647	21ur.type2-7647	21ur.type2-7647
21ur.type2-765	21ur.type2-765	21ur.type2-765
21ur.type2-7654	21ur.type2-7654	21ur.type2-7654
21ur.type2-7669	21ur.type2-7669	21ur.type2-7669
21ur.type2-7676	21ur.type2-7676	21ur.type2-7676
21ur.type2-7679	21ur.type2-7679	21ur.type2-7679
21ur.type2-7681	21ur.type2-7681	21ur.type2-7681
21ur.type2-7692	21ur.type2-7692	21ur.type2-7692
21ur.type2-7697	21ur.type2-7697	21ur.type2-7697
21ur.type2-7699	21ur.type2-7699	21ur.type2-7699
21ur.type2-770	21ur.type2-770	21ur.type2-770
21ur.type2-7705	21ur.type2-7705	21ur.type2-7705
21ur.type2-7718	21ur.type2-7718	21ur.type2-7718
21ur.type2-7735	21ur.type2-7735	21ur.type2-7735
21ur.type2-7738	21ur.type2-7738	21ur.type2-7738
21ur.type2-7746	21ur.type2-7746	21ur.type2-7746
21ur.type2-7769	21ur.type2-7769	21ur.type2-7769
21ur.type2-777	21ur.type2-777	21ur.type2-777
21ur.type2-7776	21ur.type2-7776	21ur.type2-7776
21ur.type2-7777	21ur.type2-7777	21ur.type2-7777
21ur.type2-7782	21ur.type2-7782	21ur.type2-7782
21ur.type2-7790	21ur.type2-7790	21ur.type2-7790
21ur.type2-7792	21ur.type2-7792	21ur.type2-7792
21ur.type2-7793	21ur.type2-7793	21ur.type2-7793
21ur.type2-7797	21ur.type2-7797	21ur.type2-7797
21ur.type2-7798	21ur.type2-7798	21ur.type2-7798
21ur.type2-78	21ur.type2-78	21ur.type2-78
21ur.type2-780	21ur.type2-780	21ur.type2-780
21ur.type2-7800	21ur.type2-7800	21ur.type2-7800
21ur.type2-7803	21ur.type2-7803	21ur.type2-7803
21ur.type2-7811	21ur.type2-7811	21ur.type2-7811
21ur.type2-7815	21ur.type2-7815	21ur.type2-7815
21ur.type2-7822	21ur.type2-7822	21ur.type2-7822
21ur.type2-7831	21ur.type2-7831	21ur.type2-7831
21ur.type2-7836	21ur.type2-7836	21ur.type2-7836
21ur.type2-7837	21ur.type2-7837	21ur.type2-7837
21ur.type2-7840	21ur.type2-7840	21ur.type2-7840
21ur.type2-7847	21ur.type2-7847	21ur.type2-7847
21ur.type2-785	21ur.type2-785	21ur.type2-785
21ur.type2-7857	21ur.type2-7857	21ur.type2-7857
